# ts wx wy wz ax ay az
1560738506.033177614212 0.115391844933 0.043867837154 -1.369541004076 0.032228037094 1.312456841678 -9.983666689856
1560738506.043177604675 0.166543111591 -0.002529163282 -1.373553530272 -0.158047959611 1.192629000074 -10.484324865695
1560738506.053177595139 0.202608618602 -0.023303683327 -1.379120123568 -0.362995925630 1.198501513854 -10.398398321828
1560738506.063177585602 0.254145435930 -0.027983205448 -1.378967361353 -0.378353540656 1.550186257926 -10.597229318942
1560738506.073177576065 0.301770345602 -0.007592274008 -1.383227500309 -0.521062542588 1.013245662252 -10.290994764005
1560738506.083177566528 0.295587938249 0.013800201821 -1.385490429742 -0.170724779072 1.105062697747 -9.890973736787
1560738506.093177556992 0.285920463100 0.043684247724 -1.411908929490 -0.373062156702 0.790234901479 -10.543286279419
1560738506.103177547455 0.248482735424 0.100779612955 -1.415281944161 -0.590948156998 1.324223806348 -10.363521940624
1560738506.113177537918 0.225314984136 0.140335331911 -1.409467831741 -0.402019584032 0.964566154645 -9.975005315427
1560738506.123177528381 0.213869190693 0.170978302323 -1.414963533409 -0.163366976082 1.075344059411 -9.977273458966
1560738506.133177518845 0.204567564911 0.180768668473 -1.421082223462 -0.321782032498 0.870061347050 -10.009024636573
1560738506.143177509308 0.192857748157 0.177898264942 -1.415192990237 -0.204497934387 1.377523377301 -10.467369116258
1560738506.153177499771 0.219761906767 0.178327815205 -1.428302861091 -0.436661559401 1.092083116441 -10.771309480940
1560738506.163177490234 0.203925204128 0.155848655126 -1.437105791670 -0.204849117455 1.088448096940 -9.872353033019
1560738506.173177480698 0.201714429665 0.127630129662 -1.443366307424 -0.006198788402 0.937993874806 -10.296436285710
1560738506.183177471161 0.182269141358 0.116649873680 -1.459501070167 -0.269263627838 1.113765630689 -10.530546810728
1560738506.193177461624 0.169742917122 0.102821416384 -1.459493236227 -0.276700130689 1.011915997161 -10.505834968436
1560738506.203177452087 0.148863108755 0.096998253687 -1.462628639198 -0.275515843534 1.445646955568 -10.907445411055
1560738506.213177442551 0.189273549332 0.118142152747 -1.469716510421 -0.379476430473 1.157679592554 -10.075969065533
1560738506.223177433014 0.239167519040 0.121808673196 -1.503084501524 -0.122538231052 0.978276248645 -10.287407259471
1560738506.233177423477 0.268190028014 0.143867250441 -1.524058639786 -0.306191990716 1.228140237882 -10.647482453698
1560738506.243177413940 0.307289373091 0.173204859035 -1.521099115557 -0.393909558894 1.270447060200 -10.495287871532
1560738506.253177404404 0.335404410380 0.193847652974 -1.518802159489 -0.459731555673 1.179400691459 -10.560701392869
1560738506.263177394867 0.337915820293 0.232512972955 -1.527158439458 -0.520452162257 1.313155755200 -10.326527036435
1560738506.273177385330 0.297315937973 0.238742870590 -1.540681847980 -0.330785851079 0.516281203252 -10.073867070824
1560738506.283177375793 0.192794946558 0.229154340411 -1.565437015108 -0.252737463922 0.763167987385 -10.666104240852
1560738506.293177366257 0.111858765025 0.237747193288 -1.568202627125 -0.600369340268 1.535276371269 -10.701486464538
1560738506.303177356720 0.095345856427 0.226766394273 -1.553531070833 -0.341307938865 0.992371353178 -10.261052225557
1560738506.313177347183 0.068288731504 0.213855184018 -1.553130626399 -0.255875314052 1.154080178779 -10.249550581952
1560738506.323177337646 0.028366920155 0.191560879803 -1.558174400791 -0.328970300996 0.722983334120 -10.002287908216
1560738506.333177328110 -0.008449245499 0.157090314637 -1.577634105184 -0.200607553013 1.385591209753 -10.510982088065
1560738506.343177318573 0.005785656164 0.143361148420 -1.573643582833 -0.592008053276 1.095947762948 -10.545705961795
1560738506.353177309036 0.006004751246 0.124401584117 -1.562628638554 -0.351909451987 1.193963704624 -10.101342570006
1560738506.363177299500 0.033665912506 0.108628354885 -1.565901128142 -0.321326759288 1.176759246083 -10.249645738633
1560738506.373177289963 0.048352315265 0.092584511404 -1.565295671587 -0.252648211779 0.895888018629 -10.027272524990
1560738506.383177280426 0.032828082013 0.083151932833 -1.557055760399 -0.298993508632 1.022984865144 -10.252870207929
1560738506.393177270889 0.078172787465 0.096716477036 -1.561732770588 -0.572754994636 1.359408009953 -10.739113696729
1560738506.403177261353 0.085011638092 0.112363399521 -1.551735126279 -0.527174670652 0.983338957510 -9.995491651596
1560738506.413177251816 0.068415389602 0.115041803794 -1.544581006850 -0.200844232892 1.082456576823 -10.106066326742
1560738506.423177242279 0.054143313426 0.121010775356 -1.548450198661 -0.326228563434 1.010188594831 -10.438033917039
1560738506.433177232742 0.028209614363 0.135677208907 -1.550371529115 -0.378334671455 1.198394030776 -10.421118750782
1560738506.443177223206 0.005430537370 0.147243402915 -1.537836453690 -0.523047348640 1.131196756046 -10.622738247731
1560738506.453177213669 0.007141974331 0.165349448769 -1.514675235698 -0.375518435845 1.329685925459 -10.296618058966
1560738506.463177204132 0.032780087942 0.166087078809 -1.500554579014 -0.293489939941 0.859288534654 -9.889688857959
1560738506.473177194595 0.026208637142 0.176440487529 -1.487950559201 -0.312408040680 0.996735027107 -10.497372684341
1560738506.483177185059 0.059228792317 0.206066169919 -1.470810481179 -0.629820711757 1.534465135292 -10.951637096251
1560738506.493177175522 0.105066446600 0.223774285919 -1.465433496270 -0.463815088814 1.298493415262 -10.186573800427
1560738506.503177165985 0.141317505726 0.219316566078 -1.443669417625 -0.175909321270 0.987672380765 -9.951019426611
1560738506.513177156448 0.170610878670 0.241449709368 -1.429390323429 -0.491319412156 1.130490377610 -10.592762169444
1560738506.523177146912 0.218617767600 0.264446995229 -1.425717068892 -0.518319098290 1.378696970850 -10.753263584820
1560738506.533177137375 0.243875885896 0.277772133877 -1.406928279065 -0.398732966848 1.281470235351 -10.254793175929
1560738506.543177127838 0.252285487793 0.285624004695 -1.380144049973 -0.334809162746 1.027857196947 -9.935429965175
1560738506.553177118301 0.260802413998 0.301465918219 -1.366949023909 -0.373651937444 1.092591936791 -10.524482146108
1560738506.563177108765 0.265637649161 0.311577074669 -1.361220414097 -0.490963791229 1.426041094085 -10.805307550100
1560738506.573177099228 0.247471817684 0.311937171188 -1.358814395332 -0.445523695411 1.378824517658 -10.640339211730
1560738506.583177089691 0.196049589492 0.297345912349 -1.342882513352 -0.385206305852 0.970172615100 -10.385085134221
1560738506.593177080154 0.017973442227 0.253515697501 -1.344619068703 -0.248752710833 1.379624582205 -10.534046030642
1560738506.603177070618 -0.002754462167 0.243691769820 -1.297282039154 -0.458425251767 1.119293605171 -10.473049242376
1560738506.613177061081 -0.014631777550 0.252274816241 -1.253849141408 -0.332804819832 1.263558203504 -10.150976891194
1560738506.623177051544 0.002553071921 0.257861484658 -1.234945132948 -0.438540578984 1.060026085428 -10.342294882551
1560738506.633177042007 0.032337316299 0.268411858697 -1.223452745537 -0.391850483178 1.338304147251 -10.559202280272
1560738506.643177032471 0.089925979930 0.287828687239 -1.185254931947 -0.484358157523 1.425290777550 -10.436122409513
1560738506.653177022934 0.143145056948 0.310279946375 -1.155645061617 -0.418258009972 1.205153417703 -10.095288954279
1560738506.663177013397 0.191963546482 0.327391764912 -1.141577780730 -0.433108011540 1.128229447173 -10.342982056673
1560738506.673177003860 0.213862606051 0.341152799594 -1.133726579453 -0.600181771857 1.154243759771 -10.955152861914
1560738506.683176994324 0.223581926370 0.357759724643 -1.111108601856 -0.559250394292 1.709294818343 -10.836401186223
1560738506.693176984787 0.238083168663 0.356760705559 -1.083829988317 -0.320927722233 1.092007973986 -10.073050292680
1560738506.703176975250 0.201016142551 0.325215697845 -1.073844214479 -0.270219684216 0.857720182035 -10.161132863637
1560738506.713176965714 0.160171709334 0.317068045213 -1.058110279465 -0.631046156172 1.419321052236 -10.909022765094
1560738506.723176956177 0.134855417237 0.308600640657 -1.043665220790 -0.461580432004 1.427373570749 -10.437233333993
1560738506.733176946640 0.094923885905 0.263671316643 -1.029225559528 -0.000876636072 0.972301131965 -9.621056950226
1560738506.743176937103 0.025465003203 0.247639041453 -1.011223269501 -0.499339977922 0.937107763623 -10.256887316927
1560738506.753176927567 -0.022743425507 0.242395787843 -0.992972395769 -0.682502312383 1.340980568514 -10.657747219840
1560738506.763176918030 -0.058646988757 0.227208834144 -0.974579352124 -0.133642827396 1.201456111841 -9.992907716634
1560738506.773176908493 -0.104735510929 0.205848234753 -0.946440465770 -0.358441846994 0.851331097066 -10.048807248866
1560738506.783176898956 -0.145605287881 0.201124879586 -0.928492304022 -0.783466637409 1.496503842133 -10.824867473288
1560738506.793176889420 -0.105286645780 0.226821065879 -0.911256482944 -0.641197805465 1.487537480317 -10.700283286324
1560738506.803176879883 -0.066062410174 0.230696284943 -0.891511019668 -0.195564558441 1.382241510031 -10.190092149035
1560738506.813176870346 -0.014978245093 0.234067800642 -0.874400250725 -0.442344966146 1.574866836348 -10.235499457390
1560738506.823176860809 0.048952809787 0.258034201664 -0.848783193657 -0.476655447534 1.251062244313 -10.230013842834
1560738506.833176851273 0.088292727320 0.270763650881 -0.833567562446 -0.361905603354 1.302695250942 -10.172444780980
1560738506.843176841736 0.106287158881 0.279025667200 -0.831445842518 -0.561932443045 1.351505672671 -10.562212196615
1560738506.853176832199 0.138707879189 0.292895054177 -0.817140861095 -0.554679591525 1.567377416059 -10.598941548303
1560738506.863176822662 0.143230903024 0.293562848443 -0.802319366090 -0.224232992435 1.109638072717 -9.889470133164
1560738506.873176813126 0.097814717204 0.276006344625 -0.800932195177 -0.342078965545 1.019799029210 -9.927612724844
1560738506.883176803589 0.055201762656 0.251421899930 -0.787896991740 -0.681197186162 1.180916901403 -10.905812588106
1560738506.893176794052 0.035639401511 0.241155644015 -0.762088769892 -0.666020237505 1.592158973280 -10.861835457628
1560738506.903176784515 0.003503430837 0.219950866014 -0.755286445922 -0.207965618964 1.292393825292 -10.055591983119
1560738506.913176774979 -0.040661743330 0.170612581088 -0.746276461960 -0.352594864550 1.205088575096 -10.240114196197
1560738506.923176765442 -0.047398295448 0.177818179989 -0.729000543288 -0.732054898417 1.383695878884 -10.890027729820
1560738506.933176755905 -0.051889244685 0.181275939161 -0.722729909085 -0.540778153309 1.607334075074 -10.502199709759
1560738506.943176746368 -0.075366280263 0.171754867554 -0.713106912596 -0.133536949017 1.096306203497 -9.924907728037
1560738506.953176736832 -0.088656925079 0.179669895788 -0.696851149977 -0.373493883716 1.328163915911 -10.045190210103
1560738506.963176727295 -0.081544878566 0.194868476468 -0.677558618222 -0.632511729585 1.380284684347 -10.389061991966
1560738506.973176717758 -0.061045112026 0.220988262093 -0.665422463962 -0.544190204747 1.459244726687 -10.293969226158
1560738506.983176708221 -0.051496367247 0.240353404484 -0.656789671205 -0.463867189202 1.303315143667 -10.344203892778
1560738506.993176698685 -0.016681504409 0.254602999771 -0.646300536209 -0.558194783739 1.608527813228 -10.603310379112
1560738507.003176689148 0.017430437322 0.260367931845 -0.633290992793 -0.450822744103 1.490368152907 -10.373298069430
1560738507.013176679611 0.046194202019 0.246780181293 -0.620988969087 -0.362650289778 1.293297754300 -10.231889543806
1560738507.023176670074 0.079237277435 0.236736596499 -0.611178176644 -0.479949651910 1.622126605424 -10.571483333702
1560738507.033176660538 0.144768364269 0.235049028229 -0.610515782864 -0.646420995761 1.735891186857 -10.752590398746
1560738507.043176651001 0.200780232205 0.225918895043 -0.599515819998 -0.322830792688 1.756563219618 -10.049212656330
1560738507.053176641464 0.225866902658 0.222853836208 -0.580971488391 -0.272153991461 0.972001463069 -9.671951209063
1560738507.063176631927 0.185294253201 0.216935514330 -0.592806212124 -0.451006534531 1.337593387475 -10.422848759374
1560738507.073176622391 0.170558336124 0.220338713418 -0.588874236096 -0.719331823854 1.667046680076 -10.831308242741
1560738507.083176612854 0.177014794074 0.220540660215 -0.559537916653 -0.459787240598 1.188867478841 -10.046310390910
1560738507.093176603317 0.144125939756 0.219384322369 -0.561798703789 -0.044784698650 1.735103937676 -9.517598224924
1560738507.103176593781 0.093949611225 0.191072580386 -0.554996505270 -0.674741105712 1.027142529904 -10.634027678293
1560738507.113176584244 0.051069773135 0.204691979620 -0.542061350829 -0.823210218060 2.020348335747 -11.166332551229
1560738507.123176574707 0.040582939956 0.183792800343 -0.541562670131 -0.270198707002 1.560454122247 -9.987388414194
1560738507.133176565170 0.031028323094 0.134973934583 -0.549875808874 -0.112875762502 1.395773761558 -9.847601867653
1560738507.143176555634 0.033481935812 0.112131430220 -0.545468052430 -0.570418678393 1.379487049834 -10.419106815156
1560738507.153176546097 0.044646668023 0.098603930992 -0.533170630849 -0.476167934931 1.849064881295 -10.296381046492
1560738507.163176536560 0.094096532148 0.072440151627 -0.526196213172 -0.084281012088 1.651637444770 -9.673948268394
1560738507.173176527023 0.118242015889 0.063481260432 -0.528458438959 -0.189461762800 1.264083285382 -9.754515166931
1560738507.183176517487 0.123955829550 0.072481309597 -0.526428104372 -0.573852003297 1.343173404756 -10.384302994730
1560738507.193176507950 0.128277890919 0.118645885174 -0.528668479048 -0.622276347710 2.018671417518 -10.367393169210
1560738507.203176498413 0.115837638943 0.172126902021 -0.534820075355 -0.398797600413 1.155052054728 -10.283880518576
1560738507.213176488876 0.081423542239 0.213229082916 -0.528503796106 -0.372021807250 1.660047033605 -10.394212547312
1560738507.223176479340 0.054248623630 0.274585319765 -0.528809064537 -0.717747083048 1.541596782716 -10.584480243322
1560738507.233176469803 0.038943500410 0.312487073787 -0.523909925230 -0.556902703293 1.603432798429 -10.545353193612
1560738507.243176460266 0.025398867802 0.332714305857 -0.527686649504 -0.414620114943 1.301709419879 -10.617902804763
1560738507.253176450729 0.004564269040 0.330464263316 -0.541576547563 -0.346693626289 2.027823629483 -10.560549025351
1560738507.263176441193 0.009111290701 0.307864143758 -0.541256498873 -0.411763124175 1.470678966707 -10.500497789131
1560738507.273176431656 -0.043922825801 0.263995528234 -0.547267659277 -0.396357321635 1.569286453206 -10.235220569831
1560738507.283176422119 -0.070668998782 0.215926892732 -0.567936485341 -0.147455960741 1.813711326283 -10.079441457887
1560738507.293176412582 -0.104887748649 0.169550243028 -0.580238325393 -0.219622123611 1.090605717793 -10.309102066390
1560738507.303176403046 -0.138913313958 0.110460960820 -0.566785152328 -0.407283982178 1.841878562111 -10.079584222186
1560738507.313176393509 -0.152373571053 0.078578243044 -0.549857674362 -0.564007805370 1.513876492791 -10.235071191635
1560738507.323176383972 -0.155413052447 0.058101545632 -0.555718302886 -0.422182999706 1.842860625583 -10.112588390648
1560738507.333176374435 -0.155724307151 0.034907950252 -0.554727210230 -0.196818643890 1.462654287565 -10.109348250623
1560738507.343176364899 -0.172554752405 0.024405665259 -0.556062982382 -0.573761772089 1.764250548976 -10.590431421574
1560738507.353176355362 -0.152258979943 0.054913109675 -0.556470887198 -0.668695131554 1.888557268795 -10.639002933582
1560738507.363176345825 -0.108584148566 0.064884564236 -0.542736624043 -0.319310871365 2.042114946083 -10.154030261230
1560738507.373176336288 -0.055998585322 0.074460614310 -0.550691887836 -0.192893278782 1.581588012726 -10.009423139045
1560738507.383176326752 -0.047904244763 0.079289493608 -0.560890769370 -0.400391819352 1.732115814281 -10.127567859178
1560738507.393176317215 -0.051776568322 0.095838794536 -0.565440284061 -0.451863281924 1.668296488271 -10.368920035644
1560738507.403176307678 -0.021987336939 0.108507665747 -0.545647240088 -0.618046028123 2.027105075327 -10.082434814936
1560738507.413176298141 -0.001472541761 0.111954836928 -0.559752330149 -0.324979332697 1.358387066819 -10.011549589902
1560738507.423176288605 -0.014649867055 0.099790367184 -0.564228957407 -0.233551542198 1.959125263582 -9.821916372315
1560738507.433176279068 -0.004086209106 0.098036423579 -0.553567677513 -0.522779757918 1.329104779689 -10.049141405389
1560738507.443176269531 0.008540990141 0.090810203742 -0.556951656103 -0.641269119893 2.026093720668 -10.188752406664
1560738507.453176259995 0.049796274970 0.102771538773 -0.544215785166 -0.502319615522 1.827889252858 -10.063886459534
1560738507.463176250458 0.106861680061 0.098276027043 -0.541247653503 -0.306955995127 1.974546316016 -9.889672170183
1560738507.473176240921 0.196497465181 0.103956674643 -0.533175958872 -0.422123648248 2.037971286184 -9.946371706325
1560738507.483176231384 0.273959255160 0.128918034646 -0.522688003671 -0.619076079585 1.748902953930 -9.943534812358
1560738507.493176221848 0.325816891455 0.142371701965 -0.521377580112 -0.442937831083 1.945359965614 -10.036010297258
1560738507.503176212311 0.339655328366 0.150312502431 -0.533457387426 -0.361848977459 1.471813034928 -10.534915995514
1560738507.513176202774 0.296357722679 0.148878734123 -0.558533009417 -0.529651758738 2.221287293421 -10.739825710356
